0	2544.37	1125.14
1	1869.61	1125.14
2	1545.29	1125.14
3	1379.46	1125.14
4	1312.73	1125.14
5	1269.68	1125.14
6	1236.76	1125.14
7	1213	1125.14
8	1194.17	1125.14
9	1180.35	1125.14
10	1168.29	1125.14
11	1158.26	1125.14
12	1149.3	1125.14
13	1143.31	1125.14
14	1140.46	1125.14
15	1136.28	1125.01
16	1134.21	1125.01
17	1132.79	1125.01
18	1131.59	1125.01
19	1130.36	1125.01
20	1128.92	1125.01
21	1128.1	1125.01
22	1127.44	1125.01
23	1126.77	1125.01
24	1126.08	1124.97
25	1125.74	1124.97
26	1125.53	1124.97
27	1125.52	1124.97
28	1125.44	1124.97
29	1125.25	1124.97
30	1125.17	1124.97
31	1125.13	1124.97
32	1125.1	1124.97
33	1125.08	1124.78
34	1125.06	1124.78
35	1125.05	1124.78
36	1125.04	1124.78
37	1125.03	1124.78
38	1125.01	1124.78
39	1125.01	1124.78
40	1124.99	1124.78
41	1124.98	1124.78
42	1124.98	1124.78
43	1124.97	1124.78
44	1124.96	1124.78
45	1124.96	1124.78
46	1124.94	1124.78
47	1124.92	1124.78
48	1124.91	1124.78
49	1124.89	1124.78
50	1124.88	1124.78
51	1124.87	1124.78
52	1124.84	1124.78
53	1124.81	1124.78
54	1124.8	1124.78
55	1124.79	1124.78
56	1124.79	1124.78
57	1124.77	1124.78
58	1124.77	1124.78
59	1124.77	1124.78
60	1124.77	1124.78
61	1124.77	1124.78
62	1124.77	1124.78
63	1124.77	1124.78
64	1124.77	1124.78
65	1124.77	1124.78
66	1124.77	1124.78
67	1124.77	1124.78
68	1124.77	1124.78
69	1124.77	1124.78
70	1124.77	1124.78
71	1124.77	1124.78
72	1124.77	1124.78
73	1124.77	1124.78
74	1124.77	1124.78
75	1124.77	1124.78
76	1124.77	1124.78
77	1124.77	1124.77
78	1124.77	1124.77
79	1124.77	1124.77
80	1124.77	1124.77
81	1124.77	1124.77
82	1124.77	1124.77
83	1124.77	1124.77
84	1124.77	1124.77
85	1120.92	931.933
86	1082.59	931.933
87	1057.75	878.151
88	1030.48	878.151
89	1006.65	878.151
90	986.975	878.151
91	951.276	878.151
92	924.782	878.151
93	920.054	877.76
94	914.296	761.901
95	901.669	761.901
96	885.871	718.986
97	863.239	718.818
98	838.683	712.422
99	816.868	712.422
100	793.822	712.422
101	776.322	711.84
102	755.523	711.84
103	745.762	711.66
104	735.332	695.446
105	727.726	692.511
106	722.677	692.511
107	719.356	692.511
108	716.081	692.511
109	714.333	692.511
110	712.078	692.511
111	709.683	692.511
112	707.258	691.948
113	706.228	691.948
114	706.122	691.948
115	704.765	691.948
116	703.65	691.948
117	701.862	691.948
118	700.418	691.948
119	699.068	691.948
120	697.189	691.948
121	694.804	691.948
122	693.938	691.948
123	693.459	691.948
124	693.219	691.948
125	692.962	691.948
126	692.72	691.948
127	692.636	691.948
128	692.465	691.948
129	692.379	691.948
130	692.278	691.948
131	692.233	691.948
132	691.94	686.657
133	691.662	686.657
134	691.545	686.657
135	690.959	686.657
136	690.553	686.657
137	690.024	686.657
138	689.735	686.657
139	689.629	686.657
140	689.099	686.657
141	688.363	686.657
142	687.665	686.657
143	687.347	686.657
144	686.887	686.657
145	686.724	686.147
146	686.724	686.147
147	686.646	686.147
148	686.585	686.147
149	686.524	686.147
150	686.497	686.147
151	686.453	686.147
152	686.423	686.147
153	686.382	686.147
154	686.362	686.147
155	686.341	686.147
156	686.28	686.147
157	686.229	686.147
158	686.188	686.147
159	686.154	686.147
160	686.154	686.147
161	686.127	685.643
162	686.116	685.643
163	686.066	685.643
164	686.016	685.643
165	686.006	685.643
166	685.945	685.643
167	685.915	685.643
168	685.875	685.643
169	685.6	676.428
170	684.987	676.428
171	683.431	676.412
172	681.26	638.56
173	676.489	638.56
174	672.065	638.56
175	667.172	638.56
176	663.48	638.56
177	660.542	638.56
178	655.03	638.56
179	651.152	638.56
180	644.842	638.56
181	642.903	638.56
182	641.423	638.56
183	639.591	638.56
184	638.533	637.886
185	638.465	637.886
186	638.33	637.886
187	638.263	637.886
188	638.155	637.886
189	638.074	637.886
190	638.007	637.886
191	637.927	637.886
192	637.76	631.554
193	637.465	631.554
194	636.496	602.098
195	632.537	602.098
196	626.999	602.098
197	624.943	598.554
198	620.206	537.269
199	614.823	537.269
200	607.198	537.269
